,id,name,address,types,rating,rating_n,international_phone_number,current_popularity,populartimes,coordinates.lat,coordinates.lng,time_spent,time_wait
397,ChIJE9QPsQazhkcRITxJJUD00KQ,Centro Commerciale Globo,"Via Italia, 197, 20874 Busnago MB, Italy","['shopping_mall', 'point_of_interest', 'establishment']",4.3,12751.0,+39 039 609 5851,,,45.62071189999999,9.47383,,
398,ChIJ52BeVH7ChkcRl3yqovHg9eg,Complesso Commerciale di Corsico,"Viale delle Industrie, 2, 20094 Corsico MI, Italy","['shopping_mall', 'point_of_interest', 'establishment']",4.0,4595.0,+39 02 4586 9885,22.0,"[{'name': 'Monday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 34, 41, 37, 31, 33, 39, 44, 48, 44, 27, 9, 0, 0, 0]}, {'name': 'Tuesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 35, 41, 38, 32, 31, 33, 37, 40, 35, 20, 5, 0, 0, 0]}, {'name': 'Wednesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 24, 29, 28, 24, 21, 21, 27, 32, 29, 18, 6, 0, 0, 0]}, {'name': 'Thursday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 32, 38, 33, 26, 26, 31, 34, 37, 35, 22, 7, 0, 0, 0]}, {'name': 'Friday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 38, 45, 41, 34, 35, 42, 49, 54, 50, 30, 10, 0, 0, 0]}, {'name': 'Saturday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 63, 79, 73, 57, 53, 69, 93, 100, 79, 46, 18, 0, 0, 0]}, {'name': 'Sunday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 52, 70, 61, 41, 36, 55, 81, 87, 66, 35, 12, 0, 0, 0]}]",45.4317742,9.0811982,"[20, 60]",
399,ChIJSQNW-azGhkcRtyalSiVcm0s,Viativoli - corso XXII Marzo angolo via Mancini,"Corso Ventidue Marzo, 20129 Milano MI, Italy","['jewelry_store', 'shopping_mall', 'point_of_interest', 'clothing_store', 'store', 'establishment']",1.0,1.0,+39 02 3663 9659,,,45.4622726,9.2097647,,
400,ChIJTVAKcKzGhkcRMs7mktXAZeM,Peck,"Via Spadari, 9, 20123 Milano MI, Italy","['meal_delivery', 'supermarket', 'grocery_or_supermarket', 'bar', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",4.4,2942.0,+39 02 802 3161,,,45.4635189,9.1869577,,
401,ChIJHU1E4wC_hkcR4h-fm2efeK4,Ipermercato Carrefour - Paderno Dugnano,"Superstrada Milano - Meda - Lentate, 20037 Paderno Dugnano MI, Italy","['supermarket', 'grocery_or_supermarket', 'food', 'health', 'point_of_interest', 'store', 'establishment']",3.9,1923.0,+39 02 990861,21.0,"[{'name': 'Monday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 21, 34, 45, 49, 46, 41, 41, 48, 56, 59, 52, 37, 0, 0, 0, 0]}, {'name': 'Tuesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 19, 34, 46, 51, 48, 41, 39, 42, 45, 44, 37, 27, 0, 0, 0, 0]}, {'name': 'Wednesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 18, 26, 31, 32, 30, 28, 28, 31, 35, 37, 35, 28, 0, 0, 0, 0]}, {'name': 'Thursday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 21, 31, 38, 41, 38, 34, 33, 38, 45, 49, 45, 33, 0, 0, 0, 0]}, {'name': 'Friday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 18, 28, 37, 42, 41, 38, 39, 44, 50, 53, 46, 34, 0, 0, 0, 0]}, {'name': 'Saturday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 19, 36, 51, 59, 55, 45, 43, 59, 87, 100, 82, 49, 0, 0, 0, 0]}, {'name': 'Sunday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}]",45.57380149999999,9.179787,"[15, 15]","[{'name': 'Monday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 5, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 5, 5, 5]}, {'name': 'Tuesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 5, 5, 5, 5, 5]}, {'name': 'Wednesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 5, 5, 5, 5, 10, 10, 10, 10, 10, 10, 10, 5, 5, 5, 5, 5]}, {'name': 'Thursday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 5, 5, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 5, 5, 5, 5]}, {'name': 'Friday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 5, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 5, 5, 5, 5]}, {'name': 'Saturday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 10, 10, 10, 10, 10, 10, 10, 10, 15, 15, 10, 10, 10, 5, 5, 5]}, {'name': 'Sunday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}]"
402,ChIJ6XOH-L7GhkcRRqpGPu-eN_8,Esselunga,"Viale Piave, 38/B, 20129 Milano MI, Italy","['supermarket', 'parking', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",4.0,2619.0,+39 02 204 7871,21.0,"[{'name': 'Monday', 'data': [0, 0, 0, 0, 0, 0, 0, 9, 19, 32, 49, 63, 70, 67, 57, 50, 59, 83, 99, 81, 0, 0, 0, 0]}, {'name': 'Tuesday', 'data': [0, 0, 0, 0, 0, 0, 0, 13, 25, 43, 61, 75, 80, 74, 63, 60, 71, 88, 91, 70, 0, 0, 0, 0]}, {'name': 'Wednesday', 'data': [0, 0, 0, 0, 0, 0, 0, 8, 22, 39, 49, 53, 55, 54, 47, 40, 46, 65, 76, 61, 0, 0, 0, 0]}, {'name': 'Thursday', 'data': [0, 0, 0, 0, 0, 0, 0, 9, 19, 33, 47, 58, 61, 55, 46, 43, 53, 70, 77, 63, 0, 0, 0, 0]}, {'name': 'Friday', 'data': [0, 0, 0, 0, 0, 0, 0, 10, 21, 37, 54, 67, 69, 61, 51, 50, 65, 85, 89, 70, 0, 0, 0, 0]}, {'name': 'Saturday', 'data': [0, 0, 0, 0, 0, 0, 0, 7, 19, 39, 64, 84, 87, 74, 57, 53, 72, 97, 100, 72, 0, 0, 0, 0]}, {'name': 'Sunday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 47, 70, 76, 62, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0]}]",45.47289079999999,9.2069815,"[25, 25]","[{'name': 'Monday', 'data': [0, 0, 0, 0, 0, 0, 0, 10, 10, 10, 10, 15, 15, 15, 15, 15, 15, 15, 15, 15, 10, 10, 0, 0]}, {'name': 'Tuesday', 'data': [0, 0, 0, 0, 0, 0, 0, 15, 15, 10, 15, 15, 20, 20, 20, 20, 15, 15, 15, 15, 10, 10, 0, 0]}, {'name': 'Wednesday', 'data': [0, 0, 0, 0, 0, 0, 0, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 0, 0]}, {'name': 'Thursday', 'data': [0, 0, 0, 0, 0, 0, 0, 15, 10, 10, 10, 10, 15, 15, 15, 15, 10, 15, 15, 10, 10, 10, 0, 0]}, {'name': 'Friday', 'data': [0, 0, 0, 0, 0, 0, 0, 15, 10, 10, 10, 10, 10, 10, 10, 10, 15, 15, 15, 10, 10, 10, 0, 0]}, {'name': 'Saturday', 'data': [0, 0, 0, 0, 0, 0, 0, 10, 10, 10, 10, 10, 15, 15, 15, 15, 15, 15, 15, 15, 10, 10, 0, 0]}, {'name': 'Sunday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 10, 10, 15, 15, 10, 10, 15, 15, 10, 10, 0, 0, 0, 0]}]"
403,ChIJefTjpHnChkcR1qFZUttpzbE,Auchan,"Via Don Luigi Sturzo, 1, 20090 Cesano Boscone MI, Italy","['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",3.9,1762.0,+39 02 486181,19.0,"[{'name': 'Monday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}, {'name': 'Tuesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 11, 23, 35, 42, 40, 32, 31, 39, 51, 53, 42, 0, 0, 0, 0, 0]}, {'name': 'Wednesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 7, 14, 23, 29, 29, 24, 18, 19, 28, 39, 39, 0, 0, 0, 0, 0]}, {'name': 'Thursday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 9, 17, 25, 31, 31, 26, 21, 23, 33, 43, 42, 0, 0, 0, 0, 0]}, {'name': 'Friday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 10, 20, 29, 36, 35, 31, 28, 35, 48, 57, 52, 0, 0, 0, 0, 0]}, {'name': 'Saturday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 9, 26, 51, 66, 61, 47, 44, 62, 85, 96, 83, 0, 0, 0, 0, 0]}, {'name': 'Sunday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}]",45.43523030000001,9.087698999999997,"[20, 20]","[{'name': 'Monday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}, {'name': 'Tuesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 15, 25, 25, 30, 30, 30, 25, 25, 30, 30, 25, 0, 0, 0, 0, 0]}, {'name': 'Wednesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 15, 15, 15, 20, 20, 15, 15, 15, 20, 20, 20, 0, 0, 0, 0, 0]}, {'name': 'Thursday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 20, 15, 15, 20, 20, 20, 15, 20, 20, 25, 25, 0, 0, 0, 0, 0]}, {'name': 'Friday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 15, 15, 20, 20, 20, 20, 20, 25, 30, 30, 30, 0, 0, 0, 0, 0]}, {'name': 'Saturday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 20, 15, 25, 30, 30, 30, 30, 30, 30, 30, 30, 0, 0, 0, 0, 0]}, {'name': 'Sunday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}]"
404,ChIJ2zt8iNvDhkcRW8ybpHFkMAk,Il Gigante Supermercati,"Via Lorenteggio, 3, 20146 Milano MI, Italy","['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",4.0,421.0,+39 02 4895 0765,32.0,"[{'name': 'Monday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 26, 42, 54, 59, 56, 52, 46, 43, 45, 58, 67, 55, 29, 0, 0, 0]}, {'name': 'Tuesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 23, 40, 56, 63, 59, 48, 40, 40, 52, 71, 77, 59, 31, 0, 0, 0]}, {'name': 'Wednesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 18, 30, 41, 45, 42, 36, 33, 38, 49, 62, 64, 46, 19, 0, 0, 0]}, {'name': 'Thursday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 24, 39, 54, 63, 62, 52, 40, 34, 42, 59, 67, 55, 31, 0, 0, 0]}, {'name': 'Friday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 24, 37, 49, 55, 52, 43, 35, 37, 52, 70, 71, 51, 25, 0, 0, 0]}, {'name': 'Saturday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 20, 40, 72, 100, 98, 71, 46, 48, 68, 83, 76, 51, 25, 0, 0, 0]}, {'name': 'Sunday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 9, 23, 46, 65, 69, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}]",45.4545278,9.1513433,"[20, 20]","[{'name': 'Monday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 0, 0, 0]}, {'name': 'Tuesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 0, 0, 0]}, {'name': 'Wednesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 0, 0, 0]}, {'name': 'Thursday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 0, 0, 0]}, {'name': 'Friday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 0, 0, 0]}, {'name': 'Saturday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 0, 0, 0]}, {'name': 'Sunday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 0, 0, 0, 0]}]"
405,ChIJP2c0z9LDhkcRHlMUi8gEWxs,Supermercato Carrefour Market,"Via Soderini, Viale S. Gimignano, 48, 20153 Milano MI, Italy","['supermarket', 'grocery_or_supermarket', 'food', 'health', 'point_of_interest', 'store', 'establishment']",3.7,843.0,+39 02 4830 2828,43.0,"[{'name': 'Monday', 'data': [0, 0, 0, 0, 0, 0, 0, 11, 22, 39, 59, 70, 63, 49, 42, 51, 69, 85, 92, 85, 0, 0, 0, 0]}, {'name': 'Tuesday', 'data': [0, 0, 0, 0, 0, 0, 0, 12, 26, 46, 65, 75, 72, 61, 51, 54, 71, 90, 92, 74, 0, 0, 0, 0]}, {'name': 'Wednesday', 'data': [0, 0, 0, 0, 0, 0, 0, 15, 27, 44, 62, 70, 63, 49, 43, 51, 66, 78, 80, 71, 0, 0, 0, 0]}, {'name': 'Thursday', 'data': [0, 0, 0, 0, 0, 0, 0, 9, 21, 37, 52, 60, 56, 45, 36, 40, 59, 81, 90, 78, 0, 0, 0, 0]}, {'name': 'Friday', 'data': [0, 0, 0, 0, 0, 0, 0, 11, 27, 50, 73, 85, 80, 62, 46, 44, 63, 86, 92, 75, 0, 0, 0, 0]}, {'name': 'Saturday', 'data': [0, 0, 0, 0, 0, 0, 0, 4, 17, 39, 67, 89, 91, 75, 58, 58, 76, 96, 100, 82, 0, 0, 0, 0]}, {'name': 'Sunday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}]",45.4548293,9.1356858,"[20, 20]","[{'name': 'Monday', 'data': [0, 0, 0, 0, 0, 0, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]}, {'name': 'Tuesday', 'data': [0, 0, 0, 0, 0, 0, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]}, {'name': 'Wednesday', 'data': [0, 0, 0, 0, 0, 0, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]}, {'name': 'Thursday', 'data': [0, 0, 0, 0, 0, 0, 5, 10, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]}, {'name': 'Friday', 'data': [0, 0, 0, 0, 0, 0, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]}, {'name': 'Saturday', 'data': [0, 0, 0, 0, 0, 0, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]}, {'name': 'Sunday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}]"
406,ChIJpwEyh8TGhkcRimMt8vSUYAI,Carrefour Express,"Via Luigi Settembrini, 27, 20124 Milano MI, Italy","['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",3.7,578.0,+39 02 6698 0934,,"[{'name': 'Monday', 'data': [0, 0, 0, 0, 0, 0, 0, 8, 16, 25, 37, 49, 56, 60, 55, 49, 49, 66, 86, 75, 0, 0, 0, 0]}, {'name': 'Tuesday', 'data': [0, 0, 0, 0, 0, 0, 0, 13, 22, 24, 25, 31, 43, 50, 46, 34, 33, 61, 90, 70, 0, 0, 0, 0]}, {'name': 'Wednesday', 'data': [0, 0, 0, 0, 0, 0, 0, 10, 19, 30, 41, 50, 54, 51, 43, 35, 41, 72, 100, 89, 0, 0, 0, 0]}, {'name': 'Thursday', 'data': [0, 0, 0, 0, 0, 0, 0, 13, 21, 31, 38, 44, 45, 40, 33, 24, 29, 51, 47, 79, 0, 0, 0, 0]}, {'name': 'Friday', 'data': [0, 0, 0, 0, 0, 0, 0, 7, 13, 21, 31, 40, 48, 53, 53, 48, 41, 46, 77, 90, 0, 0, 0, 0]}, {'name': 'Saturday', 'data': [0, 0, 0, 0, 0, 0, 0, 4, 10, 23, 38, 50, 54, 49, 40, 33, 31, 45, 69, 65, 0, 0, 0, 0]}, {'name': 'Sunday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}]",45.4828324,9.2068661,"[20, 20]","[{'name': 'Monday', 'data': [0, 0, 0, 0, 0, 0, 0, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 0, 0, 0]}, {'name': 'Tuesday', 'data': [0, 0, 0, 0, 0, 0, 0, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 0, 0, 0]}, {'name': 'Wednesday', 'data': [0, 0, 0, 0, 0, 0, 0, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 0, 0, 0]}, {'name': 'Thursday', 'data': [0, 0, 0, 0, 0, 0, 0, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 0, 0, 0]}, {'name': 'Friday', 'data': [0, 0, 0, 0, 0, 0, 0, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 0, 0, 0]}, {'name': 'Saturday', 'data': [0, 0, 0, 0, 0, 0, 0, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 0, 0, 0]}, {'name': 'Sunday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}]"
407,ChIJYdjkPWnBhkcRI1lKJl9luAY,Il Viaggiator Goloso,"Viale Belisario, 1/3, 20145 Milano MI, Italy","['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",4.2,708.0,+39 02 463548,33.0,"[{'name': 'Monday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 15, 29, 45, 58, 61, 55, 44, 40, 50, 69, 79, 67, 0, 0, 0, 0]}, {'name': 'Tuesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 17, 31, 47, 61, 65, 60, 49, 41, 45, 60, 67, 53, 0, 0, 0, 0]}, {'name': 'Wednesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 14, 20, 29, 43, 50, 42, 29, 26, 36, 48, 53, 48, 0, 0, 0, 0]}, {'name': 'Thursday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 18, 26, 33, 38, 39, 36, 32, 30, 37, 51, 62, 59, 0, 0, 0, 0]}, {'name': 'Friday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 19, 33, 48, 59, 61, 54, 44, 40, 46, 57, 64, 58, 0, 0, 0, 0]}, {'name': 'Saturday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 22, 40, 62, 78, 83, 74, 60, 54, 69, 94, 100, 75, 0, 0, 0, 0]}, {'name': 'Sunday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 10, 29, 55, 76, 77, 58, 39, 40, 65, 93, 97, 0, 0, 0, 0, 0]}]",45.473214,9.158683999999997,"[20, 20]","[{'name': 'Monday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]}, {'name': 'Tuesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]}, {'name': 'Wednesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]}, {'name': 'Thursday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]}, {'name': 'Friday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]}, {'name': 'Saturday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]}, {'name': 'Sunday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]}]"
408,ChIJ-fb-P8PDhkcRm4OgD94n-wg,Zenmarket Japanese & Korean Foods,"Via Fezzan, 4, 20146 Milano MI, Italy","['supermarket', 'grocery_or_supermarket', 'home_goods_store', 'food', 'point_of_interest', 'store', 'establishment']",4.6,224.0,+39 02 2317 0622,,"[{'name': 'Monday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 27, 29, 24, 21, 37, 69, 88, 69, 0, 0, 0, 0, 0]}, {'name': 'Tuesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 18, 28, 38, 45, 51, 70, 100, 89, 0, 0, 0, 0, 0]}, {'name': 'Wednesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 28, 31, 29, 28, 38, 62, 72, 50, 0, 0, 0, 0, 0]}, {'name': 'Thursday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 20, 24, 26, 27, 37, 64, 87, 69, 0, 0, 0, 0, 0]}, {'name': 'Friday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 21, 26, 29, 31, 39, 61, 82, 75, 0, 0, 0, 0, 0]}, {'name': 'Saturday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 48, 43, 28, 36, 53, 62, 55, 38, 0, 0, 0, 0, 0]}, {'name': 'Sunday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 43, 31, 34, 23, 0, 0, 0, 0, 0]}]",45.45861240000001,9.146830500000002,"[20, 20]","[{'name': 'Monday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 0, 0, 0, 0]}, {'name': 'Tuesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 0, 0, 0, 0]}, {'name': 'Wednesday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 0, 0, 0, 0]}, {'name': 'Thursday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 0, 0, 0, 0]}, {'name': 'Friday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 0, 0, 0, 0]}, {'name': 'Saturday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 0, 0, 0, 0]}, {'name': 'Sunday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 5, 5, 5, 5, 0, 0, 0, 0, 0]}]"
409,ChIJv2LesETGhkcR3ZZiTB_1pqQ,Esselunga,"Via Riccardo Pitteri, 84, 20134 Milano MI, Italy","['supermarket', 'parking', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",4.3,5258.0,+39 02 2159 7394,33.0,"[{'name': 'Monday', 'data': [0, 0, 0, 0, 0, 0, 0, 6, 15, 28, 43, 55, 59, 52, 43, 39, 49, 66, 73, 60, 0, 0, 0, 0]}, {'name': 'Tuesday', 'data': [0, 0, 0, 0, 0, 0, 0, 7, 18, 33, 48, 59, 60, 54, 45, 41, 49, 64, 68, 53, 0, 0, 0, 0]}, {'name': 'Wednesday', 'data': [0, 0, 0, 0, 0, 0, 0, 5, 12, 21, 32, 40, 43, 38, 30, 26, 31, 45, 53, 45, 0, 0, 0, 0]}, {'name': 'Thursday', 'data': [0, 0, 0, 0, 0, 0, 0, 6, 14, 25, 37, 45, 46, 40, 33, 31, 41, 56, 62, 51, 0, 0, 0, 0]}, {'name': 'Friday', 'data': [0, 0, 0, 0, 0, 0, 0, 7, 17, 32, 49, 60, 60, 50, 42, 44, 59, 76, 80, 66, 0, 0, 0, 0]}, {'name': 'Saturday', 'data': [0, 0, 0, 0, 0, 0, 0, 8, 22, 48, 78, 98, 96, 78, 62, 64, 83, 100, 97, 73, 0, 0, 0, 0]}, {'name': 'Sunday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 60, 82, 82, 62, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0]}]",45.4780053,9.2470696,"[20, 60]","[{'name': 'Monday', 'data': [0, 0, 0, 0, 0, 0, 0, 20, 25, 25, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 25, 25, 0, 0]}, {'name': 'Tuesday', 'data': [0, 0, 0, 0, 0, 0, 0, 20, 25, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 25, 25, 20, 0, 0]}, {'name': 'Wednesday', 'data': [0, 0, 0, 0, 0, 0, 0, 15, 15, 15, 15, 20, 20, 20, 20, 20, 20, 25, 25, 25, 25, 20, 0, 0]}, {'name': 'Thursday', 'data': [0, 0, 0, 0, 0, 0, 0, 15, 20, 20, 20, 20, 20, 20, 20, 20, 25, 30, 25, 25, 25, 20, 0, 0]}, {'name': 'Friday', 'data': [0, 0, 0, 0, 0, 0, 0, 15, 20, 20, 25, 25, 30, 25, 25, 30, 30, 30, 30, 25, 25, 20, 0, 0]}, {'name': 'Saturday', 'data': [0, 0, 0, 0, 0, 0, 0, 20, 10, 25, 30, 30, 30, 30, 30, 30, 30, 30, 30, 25, 25, 25, 0, 0]}, {'name': 'Sunday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 30, 30, 30, 30, 30, 30, 30, 30, 25, 25, 0, 0, 0, 0]}]"
