,id,name,address,types,international_phone_number,coordinates.lat,coordinates.lng,rating,rating_n,populartimes,time_spent,current_popularity,time_wait
1952,ChIJxYPXgU3BhkcRG-bF9Fcv0Is,Cairoli Castello,"20121 Milan, Metropolitan City of Milan, Italy","['subway_station', 'transit_station', 'point_of_interest', 'establishment']",,45.4682031,9.1822592,4.4,173.0,"[{'name': 'Monday', 'data': [6, 2, 0, 0, 0, 2, 6, 12, 20, 28, 36, 42, 46, 46, 47, 52, 63, 74, 71, 53, 35, 26, 23, 17]}, {'name': 'Tuesday', 'data': [8, 1, 0, 0, 0, 4, 12, 24, 35, 40, 38, 34, 34, 39, 47, 55, 61, 63, 61, 55, 46, 36, 29, 42]}, {'name': 'Wednesday', 'data': [49, 17, 2, 0, 0, 2, 11, 23, 32, 34, 32, 33, 39, 46, 52, 57, 63, 67, 67, 61, 49, 35, 21, 10]}, {'name': 'Thursday', 'data': [3, 0, 0, 0, 0, 1, 8, 18, 27, 34, 37, 38, 41, 46, 52, 58, 62, 65, 63, 57, 48, 36, 24, 13]}, {'name': 'Friday', 'data': [6, 1, 0, 0, 0, 0, 5, 13, 23, 33, 41, 43, 42, 41, 44, 51, 59, 62, 60, 54, 48, 43, 37, 28]}, {'name': 'Saturday', 'data': [16, 6, 0, 0, 0, 0, 1, 4, 10, 17, 25, 32, 38, 42, 49, 65, 87, 100, 92, 71, 55, 49, 48, 40]}, {'name': 'Sunday', 'data': [27, 13, 4, 0, 0, 0, 0, 2, 7, 15, 24, 32, 37, 39, 42, 55, 74, 85, 73, 50, 32, 23, 17, 12]}]",,6.0,
1953,ChIJX51jm6nGhkcRFgb-fxHhM9k,Missori,"20123 Milan, Metropolitan City of Milan, Italy","['subway_station', 'transit_station', 'point_of_interest', 'establishment']",+39 02 4860 7607,45.460574,9.1881842,4.0,,,,,
1954,ChIJKacQc7HGhkcRvHAuiIRSJvU,Montenapoleone,"20121 Milan, Metropolitan City of Milan, Italy","['subway_station', 'transit_station', 'point_of_interest', 'establishment']",,45.4702543,9.1925335,4.4,,,,,
1955,ChIJoaMfcEzBhkcRKGNnbCsDmIs,Lanza,"20121 Milan, Metropolitan City of Milan, Italy","['subway_station', 'transit_station', 'point_of_interest', 'establishment']",,45.4719656,9.182732299999998,4.1,,,,,
1956,ChIJIaCf01HBhkcRPEehgqdO6Ak,Cadorna FN,"20123 Milan, Metropolitan City of Milan, Italy","['subway_station', 'transit_station', 'point_of_interest', 'establishment']",,45.4682066,9.175885,4.1,201.0,"[{'name': 'Monday', 'data': [8, 0, 0, 0, 0, 3, 21, 57, 82, 69, 42, 34, 43, 57, 71, 82, 86, 84, 75, 62, 48, 33, 23, 18]}, {'name': 'Tuesday', 'data': [7, 2, 0, 0, 0, 0, 15, 62, 91, 58, 39, 48, 60, 66, 67, 68, 71, 73, 73, 67, 55, 41, 27, 16]}, {'name': 'Wednesday', 'data': [8, 3, 0, 0, 0, 2, 16, 59, 96, 75, 44, 41, 52, 64, 75, 83, 85, 83, 75, 64, 52, 39, 27, 18]}, {'name': 'Thursday', 'data': [10, 5, 2, 1, 0, 3, 23, 65, 93, 72, 43, 39, 51, 66, 79, 89, 93, 90, 81, 67, 52, 39, 34, 30]}, {'name': 'Friday', 'data': [13, 4, 1, 0, 0, 3, 21, 61, 91, 77, 49, 44, 56, 72, 87, 96, 100, 95, 84, 69, 53, 38, 34, 36]}, {'name': 'Saturday', 'data': [20, 5, 0, 0, 1, 4, 9, 17, 26, 36, 45, 50, 53, 54, 58, 68, 81, 90, 88, 73, 53, 41, 46, 45]}, {'name': 'Sunday', 'data': [23, 4, 0, 0, 0, 0, 2, 8, 17, 29, 42, 51, 54, 54, 57, 67, 83, 94, 90, 70, 45, 30, 30, 24]}]",,,
1957,ChIJKaviSaXGhkcRxMjd22l-k9E,San Babila,"20122 Milan, Metropolitan City of Milan, Italy","['subway_station', 'transit_station', 'point_of_interest', 'establishment']",,45.46642679999999,9.1975743,4.3,,,,,
1958,ChIJq-AMp1fBhkcRwYK7Ib7IxEM,S. Ambrogio,"20123 Milan, Metropolitan City of Milan, Italy","['subway_station', 'transit_station', 'point_of_interest', 'establishment']",,45.4619081,9.1733244,3.9,,,,,
1959,ChIJlZ7GQ7bGhkcRWRcbFDXsgdY,Turati,"20121 Milan, Metropolitan City of Milan, Italy","['subway_station', 'transit_station', 'point_of_interest', 'establishment']",+39 02 4860 7607,45.47454539999999,9.1948101,4.3,,,,,
1960,ChIJwz5mch3EhkcRbgpNLvUdDjM,Crocetta,"20122 Milan, Metropolitan City of Milan, Italy","['subway_station', 'transit_station', 'point_of_interest', 'establishment']",+39 02 4860 7607,45.4559706,9.1956994,3.9,,,,,
1961,ChIJV5yEhzXBhkcRXCcqny4AyiU,Moscova,"Mlano, 20121 Milano MI, Italy","['subway_station', 'transit_station', 'point_of_interest', 'establishment']",,45.477621,9.1845831,4.2,,,,,
1962,ChIJGQ-NYLnGhkcR4QKPop-q5Ro,Palestro,"20122 Milan, Metropolitan City of Milan, Italy","['subway_station', 'transit_station', 'point_of_interest', 'establishment']",,45.471425,9.201948999999999,4.2,30.0,"[{'name': 'Monday', 'data': [0, 0, 0, 0, 0, 1, 13, 38, 63, 61, 43, 35, 40, 52, 61, 67, 67, 60, 50, 38, 26, 15, 8, 3]}, {'name': 'Tuesday', 'data': [0, 0, 0, 0, 0, 3, 16, 42, 61, 56, 42, 38, 43, 50, 56, 58, 57, 53, 47, 39, 31, 23, 15, 9]}, {'name': 'Wednesday', 'data': [5, 2, 0, 0, 0, 2, 14, 36, 57, 63, 52, 41, 39, 47, 56, 63, 65, 62, 54, 44, 32, 22, 13, 6]}, {'name': 'Thursday', 'data': [2, 0, 0, 0, 0, 4, 13, 27, 42, 54, 57, 54, 51, 53, 61, 72, 80, 80, 71, 57, 42, 27, 16, 9]}, {'name': 'Friday', 'data': [4, 1, 0, 0, 0, 5, 15, 31, 51, 65, 69, 65, 59, 60, 68, 77, 82, 80, 69, 54, 37, 22, 11, 4]}, {'name': 'Saturday', 'data': [1, 0, 0, 0, 0, 0, 2, 8, 19, 33, 47, 55, 56, 52, 52, 66, 88, 100, 86, 56, 30, 19, 19, 20]}, {'name': 'Sunday', 'data': [14, 7, 1, 0, 0, 0, 0, 0, 3, 15, 31, 40, 38, 38, 50, 69, 84, 85, 72, 52, 31, 15, 5, 0]}]",,,
1963,ChIJ5ziXtuLDhkcRKaueC8QS9e4,S. Agostino,"20123 Milan, Metropolitan City of Milan, Italy","['subway_station', 'transit_station', 'point_of_interest', 'establishment']",,45.4583229,9.169510800000001,4.0,,,,,
1964,ChIJjzzpj1zBhkcRIXr2Cm-ajiY,Conciliazione,"20123 Milan, Metropolitan City of Milan, Italy","['subway_station', 'transit_station', 'point_of_interest', 'establishment']",,45.4674901,9.166304199999999,3.0,1.0,,,,
1965,ChIJIT3P3_rDhkcRuw4D2gcgttc,P.TA Genova FS,"Piazzale Stazione Genova, 20144 Milano MI, Italy","['subway_station', 'transit_station', 'point_of_interest', 'establishment']",,45.45273640000001,9.169725300000001,3.7,104.0,"[{'name': 'Monday', 'data': [7, 1, 0, 0, 0, 2, 9, 19, 29, 34, 32, 25, 20, 21, 28, 38, 48, 54, 54, 48, 38, 31, 28, 20]}, {'name': 'Tuesday', 'data': [7, 0, 0, 0, 0, 0, 4, 20, 33, 29, 21, 22, 25, 28, 30, 34, 38, 42, 45, 44, 40, 33, 24, 16]}, {'name': 'Wednesday', 'data': [9, 4, 0, 0, 0, 2, 8, 18, 27, 33, 31, 26, 22, 23, 29, 39, 49, 55, 56, 51, 41, 32, 33, 29]}, {'name': 'Thursday', 'data': [10, 0, 0, 0, 0, 0, 5, 16, 31, 39, 35, 26, 21, 24, 33, 44, 53, 57, 57, 55, 51, 46, 37, 24]}, {'name': 'Friday', 'data': [12, 3, 0, 0, 0, 0, 6, 15, 25, 33, 35, 32, 27, 26, 32, 43, 54, 61, 61, 56, 52, 50, 47, 40]}, {'name': 'Saturday', 'data': [26, 13, 3, 0, 0, 0, 3, 8, 14, 22, 28, 34, 37, 40, 47, 61, 80, 96, 100, 90, 81, 82, 85, 73]}, {'name': 'Sunday', 'data': [45, 18, 3, 0, 0, 0, 0, 2, 9, 19, 30, 40, 46, 50, 56, 67, 77, 79, 76, 70, 61, 47, 32, 17]}]",,6.0,
1966,ChIJi-vTwMjGhkcRIqXcAKayHmM,Repubblica,"20124 Milan, Metropolitan City of Milan, Italy","['subway_station', 'transit_station', 'point_of_interest', 'establishment']",,45.4803898,9.198831100000001,3.0,3.0,,,,
1967,ChIJL_FxjmfBhkcRb1LZ_nDxweI,Pagano,"20145 Milan, Metropolitan City of Milan, Italy","['subway_station', 'transit_station', 'point_of_interest', 'establishment']",,45.4682851,9.160774499999999,4.1,41.0,"[{'name': 'Monday', 'data': [5, 1, 0, 0, 0, 5, 20, 43, 63, 69, 59, 47, 44, 53, 68, 81, 88, 86, 76, 61, 45, 31, 19, 10]}, {'name': 'Tuesday', 'data': [5, 1, 0, 0, 0, 2, 12, 41, 69, 63, 48, 52, 63, 73, 81, 84, 83, 77, 67, 55, 43, 31, 21, 13]}, {'name': 'Wednesday', 'data': [7, 2, 0, 0, 0, 1, 5, 29, 89, 57, 38, 48, 59, 69, 77, 82, 83, 79, 72, 61, 49, 36, 25, 15]}, {'name': 'Thursday', 'data': [8, 3, 1, 0, 0, 0, 7, 39, 100, 98, 56, 49, 61, 73, 82, 87, 86, 80, 71, 58, 45, 32, 21, 12]}, {'name': 'Friday', 'data': [6, 2, 0, 0, 0, 2, 13, 37, 60, 66, 63, 67, 80, 91, 97, 99, 98, 94, 89, 81, 70, 57, 44, 31]}, {'name': 'Saturday', 'data': [20, 12, 5, 2, 0, 0, 5, 15, 29, 47, 62, 70, 68, 62, 59, 67, 83, 93, 88, 70, 51, 41, 38, 36]}, {'name': 'Sunday', 'data': [29, 18, 8, 2, 0, 0, 0, 8, 23, 44, 65, 78, 78, 66, 56, 59, 70, 71, 57, 40, 29, 22, 16, 10]}]",,2.0,
1968,ChIJeQtlpjPBhkcR20WBQdRKpPI,Garibaldi FS,"Viale Luigi Sturzo, 20124 Milano MI, Italy","['subway_station', 'transit_station', 'point_of_interest', 'establishment']",,45.4836126,9.186759699999998,4.1,154.0,"[{'name': 'Monday', 'data': [5, 1, 0, 0, 0, 7, 25, 49, 71, 75, 66, 56, 55, 62, 73, 81, 84, 80, 72, 59, 45, 32, 20, 11]}, {'name': 'Tuesday', 'data': [5, 1, 0, 0, 0, 0, 16, 55, 83, 64, 42, 42, 51, 60, 68, 75, 82, 86, 86, 80, 68, 52, 36, 22]}, {'name': 'Wednesday', 'data': [11, 4, 0, 0, 0, 5, 21, 50, 76, 81, 64, 45, 40, 46, 58, 70, 78, 82, 80, 73, 62, 49, 36, 24]}, {'name': 'Thursday', 'data': [14, 7, 3, 0, 0, 0, 12, 46, 91, 100, 71, 50, 51, 61, 72, 78, 81, 82, 80, 76, 69, 58, 44, 28]}, {'name': 'Friday', 'data': [15, 6, 1, 0, 0, 3, 17, 48, 80, 86, 68, 56, 60, 73, 86, 95, 99, 97, 88, 75, 61, 56, 69, 67]}, {'name': 'Saturday', 'data': [32, 8, 1, 0, 1, 5, 11, 20, 30, 42, 52, 60, 64, 65, 67, 75, 87, 97, 97, 83, 64, 62, 84, 97]}, {'name': 'Sunday', 'data': [73, 32, 7, 0, 0, 0, 3, 10, 20, 32, 43, 50, 54, 56, 61, 67, 72, 73, 69, 60, 47, 33, 21, 12]}]",,5.0,
1969,ChIJ5QamDyLEhkcRBgrXLUV3acA,Porta Romana,"20135 Milan, Metropolitan City of Milan, Italy","['subway_station', 'transit_station', 'point_of_interest', 'establishment']",+39 02 4860 7607,45.4515214,9.2030056,4.3,,,,,
1970,ChIJ1TwnijDBhkcRAditbfSyxss,Monumentale,"20154 Milan, Metropolitan City of Milan, Italy","['subway_station', 'transit_station', 'point_of_interest', 'establishment']",,45.485329,9.180983999999999,4.7,1136.0,,,,
1971,ChIJNf-b6s3GhkcRciRSYku6zds,Gioia,"20124 Milan, Metropolitan City of Milan, Italy","['subway_station', 'transit_station', 'point_of_interest', 'establishment']",,45.484629,9.195233999999997,3.8,,,,,
1972,ChIJr6S6f2bBhkcR3eJSTo657us,Wagner,"20145 Milan, Metropolitan City of Milan, Italy","['subway_station', 'transit_station', 'point_of_interest', 'establishment']",,45.46784409999999,9.1552957,4.1,,,,,
1973,ChIJAUKqX2_BhkcRM3WRI3xav08,Buonarroti,"20145 Milan, Metropolitan City of Milan, Italy","['subway_station', 'transit_station', 'point_of_interest', 'establishment']",,45.47047910000001,9.155349000000001,3.7,,,,,
1974,ChIJeUO0ytLGhkcR0_Kx5Scihy0,Isola,"20124 Milan, Metropolitan City of Milan, Italy","['subway_station', 'transit_station', 'point_of_interest', 'establishment']",,45.4876004,9.1913203,4.2,,,,,
1975,ChIJxZ4yQ8XGhkcRPXLnUM41jos,Centrale FS,"Piazza Duca d'Aosta, 20124 Milano MI, Italy","['subway_station', 'transit_station', 'point_of_interest', 'establishment']",,45.4846927,9.2027408,4.1,280.0,"[{'name': 'Monday', 'data': [8, 3, 1, 0, 2, 6, 16, 32, 53, 70, 77, 74, 68, 65, 69, 75, 80, 80, 75, 63, 49, 34, 21, 11]}, {'name': 'Tuesday', 'data': [5, 2, 0, 0, 0, 3, 11, 29, 50, 64, 69, 72, 75, 73, 68, 68, 73, 77, 75, 66, 52, 36, 23, 13]}, {'name': 'Wednesday', 'data': [6, 3, 1, 0, 1, 4, 15, 36, 60, 75, 75, 68, 65, 68, 72, 74, 75, 75, 73, 66, 54, 40, 27, 16]}, {'name': 'Thursday', 'data': [8, 4, 1, 0, 0, 1, 9, 31, 63, 80, 79, 79, 85, 86, 82, 80, 83, 87, 86, 78, 64, 48, 32, 19]}, {'name': 'Friday', 'data': [10, 5, 2, 0, 3, 7, 18, 37, 62, 82, 90, 86, 78, 75, 80, 89, 96, 97, 92, 81, 66, 50, 36, 23]}, {'name': 'Saturday', 'data': [14, 8, 4, 2, 2, 4, 10, 23, 43, 68, 90, 100, 96, 88, 83, 85, 89, 90, 85, 74, 61, 48, 36, 26]}, {'name': 'Sunday', 'data': [17, 10, 5, 3, 0, 0, 3, 10, 23, 42, 63, 76, 78, 73, 72, 77, 83, 83, 74, 62, 50, 38, 26, 15]}]",,3.0,
1976,ChIJod1tWBTBhkcRfRHsJ0M4Gfg,Domodossola FN,"Via Domodossola, 20145 Milano MI, Italy","['subway_station', 'transit_station', 'point_of_interest', 'establishment']",,45.4813577,9.1621083,4.3,46.0,"[{'name': 'Monday', 'data': [6, 2, 0, 0, 0, 1, 16, 62, 89, 55, 28, 29, 40, 50, 59, 64, 66, 63, 56, 46, 36, 26, 20, 15]}, {'name': 'Tuesday', 'data': [8, 2, 0, 0, 0, 1, 15, 61, 97, 67, 33, 32, 42, 52, 61, 67, 69, 67, 60, 51, 41, 30, 21, 13]}, {'name': 'Wednesday', 'data': [7, 3, 1, 0, 0, 1, 12, 63, 99, 55, 38, 42, 46, 48, 51, 57, 65, 70, 70, 63, 50, 35, 21, 11]}, {'name': 'Thursday', 'data': [4, 1, 0, 0, 0, 3, 25, 63, 81, 59, 37, 37, 43, 45, 47, 54, 65, 73, 74, 68, 55, 40, 25, 14]}, {'name': 'Friday', 'data': [6, 1, 0, 0, 0, 1, 14, 63, 100, 67, 36, 39, 51, 64, 74, 81, 82, 77, 68, 55, 42, 31, 27, 25]}, {'name': 'Saturday', 'data': [15, 4, 0, 0, 0, 1, 5, 11, 19, 27, 35, 40, 41, 40, 40, 45, 55, 62, 59, 47, 36, 36, 43, 37]}, {'name': 'Sunday', 'data': [19, 4, 0, 0, 0, 0, 3, 7, 12, 18, 23, 26, 29, 31, 35, 40, 44, 47, 47, 42, 35, 27, 18, 11]}]",,7.0,
1977,ChIJ4QowGcLGhkcRzlQlE9dbii8,Lima,"20124 Milan, Metropolitan City of Milan, Italy","['subway_station', 'transit_station', 'point_of_interest', 'establishment']",+39 02 4860 7607,45.48037310000001,9.211002599999999,3.9,61.0,"[{'name': 'Monday', 'data': [2, 1, 0, 0, 0, 1, 5, 11, 18, 27, 36, 42, 47, 49, 52, 56, 60, 61, 56, 44, 29, 15, 6, 1]}, {'name': 'Tuesday', 'data': [0, 0, 0, 0, 0, 0, 4, 10, 19, 29, 37, 43, 47, 51, 55, 59, 61, 59, 53, 44, 33, 22, 13, 7]}, {'name': 'Wednesday', 'data': [2, 0, 0, 0, 0, 0, 4, 11, 20, 30, 37, 39, 39, 40, 46, 54, 61, 60, 51, 38, 25, 16, 10, 7]}, {'name': 'Thursday', 'data': [4, 2, 0, 0, 0, 0, 4, 11, 20, 31, 39, 42, 44, 45, 49, 54, 58, 59, 55, 47, 36, 24, 15, 8]}, {'name': 'Friday', 'data': [3, 0, 0, 0, 1, 2, 7, 15, 23, 30, 33, 36, 41, 49, 57, 62, 63, 60, 54, 45, 36, 28, 21, 14]}, {'name': 'Saturday', 'data': [9, 6, 3, 1, 0, 0, 0, 5, 13, 26, 41, 54, 60, 61, 64, 76, 93, 100, 87, 64, 44, 32, 25, 19]}, {'name': 'Sunday', 'data': [13, 9, 5, 2, 0, 0, 0, 0, 5, 17, 35, 49, 51, 49, 57, 74, 89, 91, 76, 53, 31, 15, 7, 3]}]",,,
1978,ChIJX_z1HRbBhkcRO1MwpJhimeM,Gerusalemme,"20154 Milan, Metropolitan City of Milan, Italy","['subway_station', 'transit_station', 'point_of_interest', 'establishment']",,45.48469799999999,9.166965399999999,4.1,,,,,
1979,ChIJkUfVX2vBhkcRZc1gfN8YlpY,Tre Torri,"Viale Severino Boezio, 2, 20145 Milano MI, Italy","['subway_station', 'transit_station', 'point_of_interest', 'establishment']",,45.4781414,9.1566191,4.6,149.0,"[{'name': 'Monday', 'data': [1, 0, 0, 0, 0, 0, 0, 8, 11, 10, 20, 34, 44, 50, 52, 54, 55, 52, 45, 35, 25, 16, 9, 4]}, {'name': 'Tuesday', 'data': [1, 0, 0, 0, 0, 1, 3, 6, 12, 19, 27, 32, 36, 38, 39, 40, 40, 38, 34, 29, 22, 15, 10, 6]}, {'name': 'Wednesday', 'data': [3, 1, 0, 0, 0, 0, 1, 4, 9, 15, 21, 26, 30, 35, 42, 48, 50, 46, 40, 41, 47, 42, 25, 8]}, {'name': 'Thursday', 'data': [1, 0, 0, 0, 0, 1, 4, 8, 13, 20, 28, 35, 39, 40, 39, 42, 52, 58, 48, 28, 17, 20, 19, 8]}, {'name': 'Friday', 'data': [1, 0, 0, 0, 0, 1, 2, 5, 9, 15, 22, 29, 36, 42, 45, 47, 47, 45, 41, 35, 28, 20, 12, 7]}, {'name': 'Saturday', 'data': [3, 1, 0, 0, 0, 0, 0, 2, 6, 15, 28, 38, 42, 41, 47, 72, 100, 98, 65, 34, 25, 29, 27, 16]}, {'name': 'Sunday', 'data': [6, 1, 0, 0, 0, 0, 0, 0, 1, 7, 20, 37, 44, 41, 44, 62, 80, 77, 54, 31, 18, 13, 9, 5]}]",,,
1980,ChIJ-dsoyTzBhkcRSEE77J82v08,Cenisio,"20154 Milan, Metropolitan City of Milan, Italy","['subway_station', 'transit_station', 'point_of_interest', 'establishment']",,45.4877605,9.1721431,4.3,4.0,,,,
1981,ChIJt69RzTrEhkcR_aenD5icP1I,Lodi Tibb,"20135 Milan, Metropolitan City of Milan, Italy","['subway_station', 'transit_station', 'point_of_interest', 'establishment']",+39 02 4860 7607,45.4469899,9.2097592,3.8,43.0,"[{'name': 'Monday', 'data': [0, 0, 0, 0, 0, 3, 14, 47, 82, 59, 34, 31, 33, 36, 40, 44, 48, 49, 46, 39, 29, 18, 8, 1]}, {'name': 'Tuesday', 'data': [0, 0, 0, 0, 1, 4, 9, 37, 83, 54, 28, 29, 33, 35, 38, 42, 52, 64, 68, 58, 38, 22, 12, 6]}, {'name': 'Wednesday', 'data': [3, 1, 0, 0, 0, 0, 4, 34, 87, 75, 35, 30, 37, 44, 49, 52, 52, 50, 45, 38, 30, 22, 15, 9]}, {'name': 'Thursday', 'data': [4, 0, 0, 0, 0, 2, 8, 42, 100, 74, 30, 26, 32, 39, 47, 53, 57, 57, 53, 45, 35, 25, 15, 8]}, {'name': 'Friday', 'data': [2, 0, 0, 0, 1, 2, 10, 41, 82, 71, 35, 26, 33, 43, 53, 61, 65, 66, 61, 53, 43, 33, 23, 16]}, {'name': 'Saturday', 'data': [10, 6, 3, 2, 5, 3, 4, 8, 16, 27, 34, 37, 37, 39, 43, 48, 50, 49, 45, 39, 32, 26, 21, 17]}, {'name': 'Sunday', 'data': [15, 12, 10, 8, 0, 3, 6, 10, 14, 19, 24, 28, 33, 38, 42, 44, 44, 41, 37, 30, 23, 15, 8, 3]}]",,8.0,
1982,ChIJQ0o2UPLDhkcR5KZRPLxX1Xc,Romolo,"Largo Ascari, 20143 Milano MI, Italy","['subway_station', 'transit_station', 'point_of_interest', 'establishment']",,45.4437333,9.167676799999999,3.7,68.0,"[{'name': 'Monday', 'data': [0, 0, 0, 0, 0, 0, 22, 68, 100, 83, 51, 38, 34, 31, 33, 42, 57, 69, 70, 61, 42, 24, 9, 1]}, {'name': 'Tuesday', 'data': [0, 0, 0, 0, 0, 13, 41, 66, 68, 52, 42, 45, 48, 47, 48, 54, 63, 69, 65, 52, 34, 18, 7, 0]}, {'name': 'Wednesday', 'data': [0, 0, 0, 0, 0, 8, 39, 75, 74, 43, 25, 26, 35, 43, 48, 50, 53, 54, 54, 50, 41, 30, 19, 10]}, {'name': 'Thursday', 'data': [3, 0, 0, 0, 0, 3, 25, 63, 88, 75, 45, 29, 35, 50, 66, 78, 84, 83, 74, 59, 43, 28, 15, 6]}, {'name': 'Friday', 'data': [0, 0, 0, 0, 0, 2, 25, 68, 96, 82, 55, 49, 55, 58, 57, 56, 59, 64, 66, 62, 52, 37, 23, 11]}, {'name': 'Saturday', 'data': [3, 0, 0, 0, 0, 1, 6, 14, 25, 35, 45, 50, 52, 51, 50, 50, 50, 52, 52, 49, 41, 32, 21, 12]}, {'name': 'Sunday', 'data': [5, 0, 0, 0, 0, 0, 6, 16, 28, 39, 45, 44, 40, 40, 44, 50, 50, 45, 35, 25, 18, 12, 8, 3]}]",,5.0,
1983,ChIJjZEfrWTBhkcRhxNW6TT-v84,De Angeli,"Via Agordat, 32, 20127 Milano MI, Italy","['subway_station', 'transit_station', 'point_of_interest', 'establishment']",+39 329 076 5622,45.4667434,9.149684299999999,4.0,41.0,"[{'name': 'Monday', 'data': [8, 0, 0, 0, 0, 0, 17, 43, 58, 53, 44, 45, 54, 63, 68, 72, 76, 78, 75, 66, 52, 36, 21, 9]}, {'name': 'Tuesday', 'data': [0, 0, 0, 0, 0, 3, 15, 31, 47, 59, 63, 61, 57, 56, 61, 70, 79, 84, 82, 74, 60, 44, 28, 15]}, {'name': 'Wednesday', 'data': [5, 0, 0, 0, 0, 1, 10, 22, 36, 49, 57, 59, 57, 55, 56, 62, 69, 75, 74, 65, 51, 40, 37, 33]}, {'name': 'Thursday', 'data': [18, 1, 0, 0, 0, 2, 20, 46, 68, 73, 63, 52, 51, 60, 72, 82, 86, 85, 76, 63, 49, 33, 20, 9]}, {'name': 'Friday', 'data': [1, 0, 0, 0, 0, 8, 23, 41, 57, 66, 66, 62, 61, 65, 73, 82, 88, 88, 83, 73, 60, 46, 32, 19]}, {'name': 'Saturday', 'data': [9, 2, 0, 0, 0, 0, 5, 14, 25, 37, 48, 56, 60, 64, 70, 81, 94, 100, 91, 70, 46, 32, 34, 39]}, {'name': 'Sunday', 'data': [31, 13, 0, 0, 0, 0, 3, 11, 20, 29, 38, 45, 50, 53, 56, 62, 69, 73, 67, 54, 40, 31, 26, 19]}]",,13.0,
1984,ChIJo7kWxXHBhkcRuXrrQ1fdwK4,Amendola,"Piazza Giovanni Amendola, 20149 Milano MI, Italy","['subway_station', 'transit_station', 'point_of_interest', 'establishment']",,45.4735618,9.151326,4.4,,,,,
1985,ChIJFdwtttzGhkcROxDdfLnb8Mk,Caiazzo,"20124 Milan, Metropolitan City of Milan, Italy","['subway_station', 'transit_station', 'point_of_interest', 'establishment']",,45.48525859999999,9.2091056,3.2,,,,,
1986,ChIJTVAKcKzGhkcRMs7mktXAZeM,Peck,"Via Spadari, 9, 20123 Milano MI, Italy","['meal_delivery', 'supermarket', 'grocery_or_supermarket', 'bar', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",+39 02 802 3161,45.4635189,9.1869577,4.4,2942.0,,,,
1987,ChIJ6XOH-L7GhkcRRqpGPu-eN_8,Esselunga,"Viale Piave, 38/B, 20129 Milano MI, Italy","['supermarket', 'parking', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",+39 02 204 7871,45.47289079999999,9.2069815,4.0,2619.0,"[{'name': 'Monday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 19, 32, 49, 63, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}, {'name': 'Tuesday', 'data': [0, 0, 0, 0, 0, 0, 0, 13, 25, 43, 61, 75, 80, 74, 63, 60, 71, 88, 91, 70, 0, 0, 0, 0]}, {'name': 'Wednesday', 'data': [0, 0, 0, 0, 0, 0, 0, 8, 22, 39, 49, 53, 55, 54, 47, 40, 46, 65, 76, 61, 0, 0, 0, 0]}, {'name': 'Thursday', 'data': [0, 0, 0, 0, 0, 0, 0, 9, 19, 33, 47, 58, 61, 55, 46, 43, 53, 70, 77, 63, 0, 0, 0, 0]}, {'name': 'Friday', 'data': [0, 0, 0, 0, 0, 0, 0, 10, 21, 37, 54, 67, 69, 61, 51, 50, 65, 85, 89, 70, 0, 0, 0, 0]}, {'name': 'Saturday', 'data': [0, 0, 0, 0, 0, 0, 0, 7, 19, 39, 64, 84, 87, 74, 57, 53, 72, 97, 100, 72, 0, 0, 0, 0]}, {'name': 'Sunday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}]","[25, 25]",29.0,"[{'name': 'Monday', 'data': [0, 0, 0, 0, 0, 0, 0, 10, 10, 10, 10, 15, 15, 15, 15, 15, 15, 15, 15, 15, 10, 10, 0, 0]}, {'name': 'Tuesday', 'data': [0, 0, 0, 0, 0, 0, 0, 15, 15, 10, 15, 15, 20, 20, 20, 20, 15, 15, 15, 15, 10, 10, 0, 0]}, {'name': 'Wednesday', 'data': [0, 0, 0, 0, 0, 0, 0, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 0, 0]}, {'name': 'Thursday', 'data': [0, 0, 0, 0, 0, 0, 0, 15, 10, 10, 10, 10, 15, 15, 15, 15, 10, 15, 15, 10, 10, 10, 0, 0]}, {'name': 'Friday', 'data': [0, 0, 0, 0, 0, 0, 0, 15, 10, 10, 10, 10, 10, 10, 10, 10, 15, 15, 15, 10, 10, 10, 0, 0]}, {'name': 'Saturday', 'data': [0, 0, 0, 0, 0, 0, 0, 10, 10, 10, 10, 10, 15, 15, 15, 15, 15, 15, 15, 15, 10, 10, 0, 0]}, {'name': 'Sunday', 'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}]"
